SR_Name,name
Shan (North),Tway Long
Shan (North),Yawng Maw
Shan (North),Yawng Pang
Shan (North),Hkam Tein
Shan (North),Ho Pang Myin
Shan (North),Ho Ton
Shan (North),Hway Tawng
Shan (North),Kawng Aing
Shan (North),Kawng Haw
Shan (North),Kawng Kaw
Shan (North),Kawng Mu Hpeik
Shan (North),Kawng Wein
Shan (North),Kone Nyaung
Shan (North),Kun Kauk
Shan (North),Loi Hseng
Shan (North),Man Kan
Shan (North),Man Len
Shan (North),Mauk Sa Li
Shan (North),Mong Li
Shan (North),Mong Par
Shan (North),Mong Yang
Shan (North),Nam Sa Lat
Shan (North),Nam Toke
Shan (North),Nar Hsawt
Shan (North),Nar Ngin
Shan (North),Nar Tee
Shan (North),Nawng Kyawng
Shan (North),Nawnghkio
Shan (North),Pang Lawt
Shan (North),Pang Tee
Shan (North),Ping Hsar
Shan (North),Sei Au
Shan (North),Shan Ton Nge
Shan (North),Taing Yet
Shan (North),U Yin Hmu
Shan (North),Baw Kyo
Shan (North),Ho Aun
Shan (North),Ho Hke
Shan (North),Ho Hko
Shan (North),Hsawng Kye
Shan (North),Hseng Lai
Shan (North),Hsin Kyawt
Shan (North),Hsun Long
Shan (North),Hsut Ton
Shan (North),Hu Mye
Shan (North),Kawng Hkan
Shan (North),Kawng Hkan
Shan (North),Kawng Kyaw
Shan (North),Kone Hsar
Shan (North),Kone Hsawt
Shan (North),Kone Son
Shan (North),Kone Thar
Shan (North),Kone Yone
Shan (North),Kun Hauk
Shan (North),Kun Hkaik
Shan (North),Kun Hkar
Shan (North),Kyin Thi
Shan (North),Lawng Hkun
Shan (North),Long Tawng
Shan (North),Ma Hkaw
Shan (North),Man He
Shan (North),Man Hkaing Hsi Htauk
Shan (North),Man Kyawng
Shan (North),Man Kyawng
Shan (North),Man Li
Shan (North),Man Maw
Shan (North),Man Pang
Shan (North),Man Pat
Shan (North),Man Pyit
Shan (North),Man Sang
Shan (North),Mant Mun (Khay)
Shan (North),Mant Mun Man Kyawng
Shan (North),Moe Tay
Shan (North),Mong Hkay
Shan (North),Mong Lar
Shan (North),Mong Lin
Shan (North),Mong Ton
Shan (North),Nam Aun
Shan (North),Nam Lan
Shan (North),Nam Ma
Shan (North),Nam Maw Swe
Shan (North),Nam Yang
Shan (North),Nar Hpwei
Shan (North),Nar Lay
Shan (North),Nar Lay (Li)
Shan (North),Nar Ma Hkaw
Shan (North),Nar Taunt
Shan (North),Nawng An
Shan (North),Nawng Ton
Shan (North),Ong Mu
Shan (North),Pang Hkan
Shan (North),Pang Huong
Shan (North),Pang Meik
Shan (North),Pang Sang
Shan (North),Pang Sauk Mein
Shan (North),Pying Nyawng
Shan (North),Sam Hpeik
Shan (North),Sei Hkan
Shan (North),Ting San
Shan (North),Ton Hsint
Shan (North),Tun Keng
Shan (North),Ywar Thit
Shan (North),Hpan Htu
Shan (North),Ka Lar Lawng (Kra Long)
Shan (North),Ka Lawng Hpar
Shan (North),Kaik Kyin
Shan (North),Kaik Tun
Shan (North),Kui-ing Teu
Shan (North),Mut Pa Loke
Shan (North),Nar Ngway (Nang Ngwe)
Shan (North),Yay Hsun
Shan (North),Kawng Lin
Shan (North),Kone Kar
Shan (North),Kone Kee
Shan (North),Laik Let
Shan (North),Lar Ret
Shan (North),Mway Hkat
Shan (North),Oke Swar
Shan (North),Tar Kyaing
Shan (North),Yawng Hsan
Shan (North),Yawng Nu (None Hman)
Shan (North),Yawng Wa
Shan (North),Hson Kan
Shan (North),Huong Aik
Shan (North),Kyar Kywe Su
Shan (North),Kyin Hpan
Shan (North),Kyin Nyeit
Shan (North),Kyum Htaik (Lan Hpyi Lin)
Shan (North),Long Htan Kyin Chan
Shan (North),Mar Si Htan
Shan (North),Maw Htaik
Shan (North),Maw Shan Chaung
Shan (North),Mon Huong Tee
Shan (North),Myin An Man Maw
Shan (North),Pang Yon Long Htan
Shan (North),Sein Keng
Shan (North),Shan Mar Kyin Hwan
Shan (North),Shan Pang Kaw Shan
Shan (North),Shauk Kai
Shan (North),Shin Htan
Shan (North),Shin Hwar (Shin Hpyin Kai)
Shan (North),Shin Wan Hpu
Shan (North),Son Haw
Shan (North),Su Kyar Keng
Shan (North),Tar Kone Kyan
Shan (North),Tar Shan
Shan (North),Ywi Htan
Shan (North),Hon Aik (Hon Ai)
Shan (North),Hson Kan (Chon Gang)
Shan (North),Kone Kyan
Shan (North),Lan Hpyay Lin (Lan Pi Lin)
Shan (North),Mor Htaik (Mor Tai)
Shan (North),Shaung Kaing (Shaokai)
Shan (North),Shin Htan (Xing Tang)
Shan (North),Sim Ping Kai
Shan (North),Ho Li
Shan (North),Hpar Hpein
Shan (North),Kan Mong
Shan (North),Kawng Kye
Shan (North),Kone Nyaung
Shan (North),Man Pying
Shan (North),Mant Hkar
Shan (North),Nam Hu
Shan (North),Nam Kyin Hsan
Shan (North),Nam Sun
Shan (North),Nawng Mo
Shan (North),Pang Hai
Shan (North),Pang Huong
Shan (North),Pang Ma
Shan (North),Pang Sang Nam
Shan (North),Pying Ye
Shan (North),San Pya
Shan (North),Shaung Ti Lin
Shan (North),Tar Huong Ma Shu
Shan (North),Tar Pawng Pawng
Shan (North),Tar Shwe Htan
Shan (North),Tat Tu
Shan (North),Ton Kyet
Shan (North),Wa Soke
Shan (North),Wawt Chone
Shan (North),38-Maing Man Pying
Shan (North),Au Rar Bum Kawng Lein
Shan (North),Au Rar Bum Man Pying
Shan (North),Au Rar Bum Zin Lum
Shan (North),Ban Kaw
Shan (North),Ban Long
Shan (North),Ban Nwet
Shan (North),Daung Naw
Shan (North),Dein Ga Ri
Shan (North),En Man Ho Kyan
Shan (North),Hko Pyin
Shan (North),Ho Et
Shan (North),Ho Hpyet Man Pying
Shan (North),Ho Kyeint
Shan (North),Ho Maw Ho Pong
Shan (North),Ho Maw Lawt Khum
Shan (North),Ho Maw Man Nein (Pa Laung)
Shan (North),Ho Nawng
Shan (North),Ho Pong
Shan (North),Hpat Yaing Pying Hoi
Shan (North),Kar Lai Kone Hsar
Shan (North),Kawng Hkar
Shan (North),Kawng Hkar Man Pying
Shan (North),Kawng Lein
Shan (North),King Huong Pying Hkam
Shan (North),Kyein Mun
Shan (North),Loi Hkan
Shan (North),Loi Kan
Shan (North),Loi Kan
Shan (North),Long Htan
Shan (North),Long Waun Nam Rein
Shan (North),Man Gyat
Shan (North),Man Kan
Shan (North),Man Kyei
Shan (North),Man Lawng
Shan (North),Man Nein Aun
Shan (North),Man Pu
Shan (North),Man Pying
Shan (North),Man Tet
Shan (North),Man Wein
Shan (North),Maw Han
Shan (North),Mong Htan
Shan (North),Mong Hum
Shan (North),Mong Paw
Shan (North),Mong See Wein Mai
Shan (North),Mong Ya
Shan (North),Mong Ya Pang Hsat
Shan (North),Mong Yu
Shan (North),Nam Hpat Kar
Shan (North),Nam Hpat Lun
Shan (North),Nam Hu
Shan (North),Nam Kan Long
Shan (North),Nam Maw
Shan (North),Nam Ngun
Shan (North),Nam Pa Yon
Shan (North),Nam Tawng
Shan (North),Nar Nwet
Shan (North),Nar Waun
Shan (North),Nawng Kan
Shan (North),Nawng Long
Shan (North),Nein Lum Gan Nam
Shan (North),Nein Lum Hko Mone
Shan (North),Nein Lum Wa Laing
Shan (North),Pang Kai (Lower)
Shan (North),Pang Kai (Upper)
Shan (North),Pang Kai Nar Mun
Shan (North),Pang Kai Pang Lawt
Shan (North),Pang Ku
Shan (North),Pang Sa Lorp
Shan (North),Pyin Pun
Shan (North),Shauk Haw
Shan (North),Tat Naing
Shan (North),Yone Maw
Shan (North),Chaung Chauk
Shan (North),Chone
Shan (North),He Hkam
Shan (North),He Kwi
Shan (North),Hkant Hke Pawt Inn
Shan (North),Hkay Hnin
Shan (North),Hko Mone
Shan (North),Hkun Hkwa
Shan (North),Hsant Hing
Shan (North),Hu Hsun
Shan (North),Hu Kut
Shan (North),Kant Kan
Shan (North),Kaw Pawng
Shan (North),Kawng Ka Law
Shan (North),Kun Hin
Shan (North),Kun Kauk
Shan (North),Kun Kaw
Shan (North),Kun Sa Lan
Shan (North),Kyauk Hpyu
Shan (North),Kyauk Lone Gyi
Shan (North),Kyaukme Gyi
Shan (North),Kyu Shaw
Shan (North),Loi An
Shan (North),Loi An
Shan (North),Loi Hkam
Shan (North),Loi Hsar
Shan (North),Loi Hsaunt
Shan (North),Loi Kon
Shan (North),Loi Kyu
Shan (North),Man Hkauk
Shan (North),Man Hsin (a) Pa Zi
Shan (North),Man Kyawng (Kyaukme Gyi)
Shan (North),Man Kyawng (Kywe Kone)
Shan (North),Man Maw
Shan (North),Maw Mar
Shan (North),Min Kone
Shan (North),Mone Pyin
Shan (North),Mong Tin
Shan (North),Myo Haung
Shan (North),Myo Thit
Shan (North),Nam Hkun
Shan (North),Nam Hpan
Shan (North),Nam Hu Tawng
Shan (North),Nam Tway
Shan (North),Nar Aik Hkant
Shan (North),Nar Aw
Shan (North),Nar Hkaw
Shan (North),Nar Pying
Shan (North),Nawng Kun
Shan (North),Nawng Ping
Shan (North),Nawng Pyit
Shan (North),Nawng Shin
Shan (North),Nyaung Mawng
Shan (North),Ohn Ma Sun
Shan (North),Pang Hu
Shan (North),Pang Kun
Shan (North),Pang Kwe
Shan (North),Pang Lawt
Shan (North),Pang Len
Shan (North),Pang Nin
Shan (North),Pang Sam
Shan (North),Pang Woe
Shan (North),Pang Wun
Shan (North),Par Hlaing
Shan (North),Pein Hne Kone
Shan (North),Pin Paw
Shan (North),Pin Tein
Shan (North),Pong Long
Shan (North),Pong Woe
Shan (North),Pying Hsint
Shan (North),Sa Khan Thar
Shan (North),Ta Khun Taing
Shan (North),Taung Hteik
Shan (North),Taung Ni
Shan (North),Taung Say Leik
Shan (North),Tawt Sang
Shan (North),Ei Naing
Shan (North),Han Nar
Shan (North),Hkar Shi
Shan (North),Hkay Nin
Shan (North),Hkon Son
Shan (North),Ho Hko
Shan (North),Ho Lin
Shan (North),Ho Nam
Shan (North),Ho Nar
Shan (North),Ho Nar Kone Hsar
Shan (North),Ho Peik
Shan (North),Hpar Hpeint
Shan (North),Hseng Lai
Shan (North),Hu Mun
Shan (North),Kawng Kaw
Shan (North),Kawng Kaw Sa Kan
Shan (North),Kawng Kye
Shan (North),Kawng Kye (Ei)
Shan (North),Kawng Kye (Yaw)
Shan (North),Kone Hsar
Shan (North),Kone Mon
Shan (North),Kun Hlyoe
Shan (North),Kun Hpyu
Shan (North),Kun Keng
Shan (North),Loi Hkam
Shan (North),Loi Kan
Shan (North),Loi Len
Shan (North),Loi Sat
Shan (North),Loi Tauk
Shan (North),Loke Waun
Shan (North),Long Mun
Shan (North),Mae Han
Shan (North),Man Aing
Shan (North),Man Hsan Yae Kya
Shan (North),Man Kat
Shan (North),Man Kat
Shan (North),Man Kawng
Shan (North),Man Long
Shan (North),Man Pwe Long
Shan (North),Man Pyin
Shan (North),Man Pying
Shan (North),Man Sei
Shan (North),Mat Hki Nu
Shan (North),Mat Keng
Shan (North),Mauk Tawng
Shan (North),Mein Keng
Shan (North),Mong Lin
Shan (North),Mong Pai
Shan (North),Mong Yaw
Shan (North),Nam Lin Hkam
Shan (North),Nam Ma Baw Da
Shan (North),Nam Maw
Shan (North),Nam Pawng
Shan (North),Nam Pu
Shan (North),Nam Tun
Shan (North),Nar Kun Long
Shan (North),Nar Ma Hkaw
Shan (North),Nar Nang (Man Long)
Shan (North),Nawng Aw
Shan (North),Nawng Hpawt
Shan (North),Nawng Kaw
Shan (North),Nawng Mun
Shan (North),Nawng Wu (Nawng Woe)
Shan (North),Pan Tha Pyay
Shan (North),Pang Hto Len
Shan (North),Pang Hto Len
Shan (North),Pang Huong
Shan (North),Pang Kawng Mu
Shan (North),Pang Kwe
Shan (North),Pang Shaw
Shan (North),Pang War
Shan (North),Pang Yar Yone (Taik)
Shan (North),Pong Htun
Shan (North),Sei In (Hsin Int)
Shan (North),Sei Pawng
Shan (North),Sum Kwei
Shan (North),Tar Pong
Shan (North),Wein Htang
Shan (North),Aik Lar
Shan (North),Haw Shee Shan
Shan (North),Hkoke Htan
Shan (North),Htin Par Keng
Shan (North),Huong Si Tone Haw
Shan (North),Kone Hsar
Shan (North),Kyar Ti Len
Shan (North),Kyar Zi Shu
Shan (North),Kyin Hkaik Htan
Shan (North),Kyu Keng
Shan (North),Lauk Par Kyaing
Shan (North),Long Htan
Shan (North),Man Law
Shan (North),Man Ton Par
Shan (North),Mar Li Lint
Shan (North),Nyo Khwan
Shan (North),Par Hsin Chow
Shan (North),Shan Ho Keng
Shan (North),Shan Kai
Shan (North),Shar Aik Hpan
Shan (North),Shauk Pong Htan
Shan (North),Shwe Yin See
Shan (North),Tar Kan Htan
Shan (North),Tar Mu Naing (Chinshwehaw Sub-township)
Shan (North),Tar Shwe Htan
Shan (North),Tar Yin Hpan
Shan (North),Tauk Shwe
Shan (North),Ton Toe Lint
Shan (North),Yan Taw Shan
Shan (North),Haw Hpyin Shan
Shan (North),Htaik Hpyin Shan
Shan (North),Kyar Kyi Shu (Chya Zi Shio)
Shan (North),Man Law (Marn Lor)
Shan (North),Myin Su Shan
Shan (North),Tar Shwe Htan
Shan (North),Tauk Shwe Shan
Shan (North),Kyon Hnone (Zong Nong)
Shan (North),Kyon Long
Shan (North),Laik Kwar
Shan (North),Mar Teit
Shan (North),Sa Aut
Shan (North),Sa Ku
Shan (North),Shin Kyaing
Shan (North),Ton Huong
Shan (North),Yawng Lawng
Shan (North),Yawng Pang
Shan (North),Yon Thin (Yong Din)
Shan (North),Haw Pyin
Shan (North),Htin Su Long
Shan (North),Huong Hpee
Shan (North),Kyar Su (Ja Su)
Shan (North),Shi Ku
Shan (North),Ta La Lauk
Shan (North),Yawng Pang
Shan (North),Ba He
Shan (North),Chaung Wa
Shan (North),Hkar Gyit
Shan (North),Hkat Hkon
Shan (North),Hko Tar
Shan (North),Kone Ma Hkan
Shan (North),Kun Chaung
Shan (North),La War
Shan (North),Loi Hsawng
Shan (North),Loi Hseng
Shan (North),Loi Wein
Shan (North),Ma Au Kone
Shan (North),Ma Hlaing Kone
Shan (North),Mae Sa Li
Shan (North),Moe Lone
Shan (North),Ngar Oe
Shan (North),Ngoet Hsin
Shan (North),Si Ping
Shan (North),Ton Kwar
Shan (North),Yan Bo
Shan (North),Ba La
Shan (North),Man Aing (Man Pat)
Shan (North),Man Hkar
Shan (North),Man Hpai (Man Hpan)
Shan (North),Man Man Hseng
Shan (North),Long Hkwa
Shan (North),Long Htein
Shan (North),Man Nawt
Shan (North),Man Sun
Shan (North),Man Tun
Shan (North),Mit Ruie
Shan (North),Sut Mar
Shan (North),Yaung Lu
Shan (North),Yawng Lan
Shan (North),Yawng Loke
Shan (North),Yawng Maw
Shan (North),Yawng Swar
Shan (North),Hawng Kan
Shan (North),Hsaik Hkawng
Shan (North),Hseng Lein (Ka)
Shan (North),Hseng Lein (Pa)
Shan (North),Hu Lein
Shan (North),Kawng Hson
Shan (North),Kone Nyaung
Shan (North),Loi Kyu
Shan (North),Man Kaw
Shan (North),Man Kyawt
Shan (North),Man Mauk
Shan (North),Man Nar
Shan (North),Man Pat
Shan (North),Man Pun (Kachin)
Shan (North),Man Pun (Pa Laung)
Shan (North),Manton (Kachin)
Shan (North),Manton (Pa Laung)
Shan (North),Maw Long
Shan (North),Mone Hka
Shan (North),Mong Hoke
Shan (North),Nam Hai
Shan (North),Nam Nat
Shan (North),Nar Aw
Shan (North),Nawng Sang
Shan (North),Pang Hsan (a) Nam Hu Hseng Hkawng
Shan (North),Pang Kone
Shan (North),Pang Nang
Shan (North),Say Kaw
Shan (North),Tun Hsay
Shan (North),Aw Hkay Hseng
Shan (North),Aye Kyant
Shan (North),Hnget Yawng
Shan (North),Hsut Woe
Shan (North),Kawng Lan
Shan (North),Kun Hawng
Shan (North),Lai Lin
Shan (North),Long Nauk
Shan (North),Man Wein
Shan (North),Min Yan Aung
Shan (North),Moke Pyin
Shan (North),Mut Chu
Shan (North),Mut Hai
Shan (North),Nam Taw
Shan (North),Nar Lont
Shan (North),Nawng Pat
Shan (North),Nawt La
Shan (North),Nawt War
Shan (North),Pang Yang
Shan (North),Tar Kaw Lay
Shan (North),Wan Hpin
Shan (North),Wan Sa Lawng
Shan (North),Wein Nawng
Shan (North),Wet Hpa
Shan (North),Yawng An
Shan (North),Yawng Au
Shan (North),Yawng Lan
Shan (North),Yawng Pang
Shan (North),Ho Mein
Shan (North),Hpan Lai
Shan (North),Htat Hting
Shan (North),Kan Hsay
Shan (North),Kat Hi
Shan (North),Kat Ka Lun
Shan (North),Kawng Hlaing
Shan (North),Kawng Kyi
Shan (North),Kawng Lin
Shan (North),Kawng Pee
Shan (North),Kawng Wauk
Shan (North),Kein Hsan
Shan (North),Kun Kyoe
Shan (North),Loi Hin
Shan (North),Long Hkwa
Shan (North),Man Hka Yo (Loi Long)
Shan (North),Man Hkar
Shan (North),Man Hpein
Shan (North),Man Hsun
Shan (North),Man Kan
Shan (North),Man Kwayt long
Shan (North),Man Tat
Shan (North),Man Tun
Shan (North),Maw Hlyo
Shan (North),Mongmao
Shan (North),Mut Layt (Hpan Mut)
Shan (North),Mut Layt Lai Kwar
Shan (North),Mut Layt Long
Shan (North),Mut Long
Shan (North),Ong Pong
Shan (North),Pang Hkun (a) Nam Kun Long
Shan (North),Sa Aut Man Htaik
Shan (North),Toke Tat
Shan (North),Yawng Nawng
Shan (North),Yawng Pa Lauk
Shan (North),Yawng Pa Lone
Shan (North),Yawng Pang
Shan (North),Yawng Pyan
Shan (North),Yawng Teit
Shan (North),Yon Ka Loet
Shan (North),He Htin
Shan (North),Hin Hkoke
Shan (North),Hsint Kin
Shan (North),Kyu Hsar
Shan (North),Lel Gyi
Shan (North),Let Khoke Pin
Shan (North),Loi Hsar
Shan (North),Loi Yar
Shan (North),Ma Gyi Pin
Shan (North),Man Kawng
Shan (North),Man Pat
Shan (North),Man Yun Au Yar
Shan (North),Moe Bon
Shan (North),Moe Hauk
Shan (North),Moe Lo
Shan (North),Mong Nin
Shan (North),Myit Son
Shan (North),Nam Hput
Shan (North),Nar Hkar Long
Shan (North),Pa Dan
Shan (North),Pa Thin
Shan (North),Shwe Nyaung Pin (Teng Hu Hkam)
Shan (North),Shwe Zar Li
Shan (North),Taung Kaing
Shan (North),Thea Ni
Shan (North),Thit Seint Kone
Shan (North),Tone Gyi
Shan (North),Yae Pone
Shan (North),Hat Long Tar Huong
Shan (North),Ho Hseng
Shan (North),Ho Ti
Shan (North),Ho Ya Ywar Ma
Shan (North),Kawng Mawng
Shan (North),Kone Son
Shan (North),Loi Ngin
Shan (North),Loke Hkaik
Shan (North),Long Lai
Shan (North),Man Hpai
Shan (North),Man Hpyet
Shan (North),Man Hsant
Shan (North),Man Kyawng
Shan (North),Man Kyawng Pang Hsin
Shan (North),Man Kyu
Shan (North),Man Pong
Shan (North),Mong Ha Man Mon
Shan (North),Mong Hing
Shan (North),Mong Kawng
Shan (North),Nam Sum
Shan (North),Nam Yone
Shan (North),Nar Hko
Shan (North),Nar Hpyaing
Shan (North),Nar War
Shan (North),Nawng Et (Pang Kawng Mu)
Shan (North),Nawng Mo
Shan (North),Pang Lan
Shan (North),Pong Htun
Shan (North),Ho Nar
Shan (North),Hpai Kawng
Shan (North),Hpai Kyawng
Shan (North),Hpar Hpeik
Shan (North),Hpar Pun Li Saw
Shan (North),Hpaw Maw
Shan (North),Hpawng Hseng
Shan (North),Hseng Hkawng
Shan (North),Kauk Kwet (Manhlyoe (Manhero)
Shan (North),Kawng Kway
Shan (North),Kawng Long
Shan (North),Kawng Wein
Shan (North),Kying Yang Ton
Shan (North),Loi Hsar
Shan (North),Loi Lumt
Shan (North),Loi Ma Kauk
Shan (North),Loi Wein
Shan (North),Mai Hpan
Shan (North),Man Han
Shan (North),Man Jat
Shan (North),Man Kan (Mone Koe)
Shan (North),Man Nway
Shan (North),Man Pying
Shan (North),Mant Hai
Shan (North),Mant Kan
Shan (North),Mant Kant
Shan (North),Mant Mai
Shan (North),Mant Nawng
Shan (North),Mant Sei
Shan (North),Mant Yang
Shan (North),Maw Tawng Ywar Ma
Shan (North),Mone Long
Shan (North),Mone Paw Nam Chet (Zay)
Shan (North),Mone Yu (105 Maing)
Shan (North),Mong Li
Shan (North),Mu Lun Pang Hkar
Shan (North),Nam Aum
Shan (North),Nam Chet Ywar Ma
Shan (North),Nam Kat
Shan (North),Nam Lar Hawt
Shan (North),Nam Mye Kachin
Shan (North),Nam Ngu
Shan (North),Nam Pa Tee
Shan (North),Nam Pang
Shan (North),Nam Tawng
Shan (North),Nawng Hin (Manhlyoe (Manhero)
Shan (North),Nawng Hkaw (Manhlyoe (Manhero)
Shan (North),Nawng Hpai (Manhlyoe (Manhero)
Shan (North),Nawng Hseng
Shan (North),Nawng Hseng
Shan (North),Nawng Lawng
Shan (North),Nawnghkio
Shan (North),Nawt Ko
Shan (North),Pang Hkam
Shan (North),Pang Hseng
Shan (North),Pang Lum
Shan (North),Pang Tawng
Shan (North),Pu Wan
Shan (North),Sei Lant
Shan (North),Ting Long (East)
Shan (North),Ton Aw
Shan (North),Tont Hkan Nay
Shan (North),Wein Hseng
Shan (North),Yi Hku
Shan (North),Hsi Hsaw
Shan (North),Man Bein
Shan (North),Nam Hkam Wu
Shan (North),Nyet Teit
Shan (North),Par Hnone
Shan (North),Shi Htong
Shan (North),Yawng Loke
Shan (North),Hpu Lan
Shan (North),Hpu Sum
Shan (North),Kyin Chan
Shan (North),Lu Hpan (Lu Phan)
Shan (North),Man Ong Par
Shan (North),Nam Tit
Shan (North),Shan Kyauk Thway
Shan (North),Shauk Pang Khun (Xiao Ban Gon)
Shan (North),Tar Aing (Da Ai)
Shan (North),Yawng Maw
Shan (North),Awe Law Man Sang
Shan (North),Hat Hin
Shan (North),Hin Long
Shan (North),Ho Nar
Shan (North),Ho Pang
Shan (North),Ho Pong
Shan (North),Hpar Len
Shan (North),Hsar Lu
Shan (North),Kawng Hsar
Shan (North),Kawng Kat
Shan (North),Kawng Waing
Shan (North),Kun Hai
Shan (North),Kun Long
Shan (North),Lawt Naw
Shan (North),Loi Chet
Shan (North),Loi Hum (Pa Laung)
Shan (North),Loi Lum (Li Shaw)
Shan (North),Loi Yaing
Shan (North),Man Awng
Shan (North),Man Hawng
Shan (North),Man Hun (Loi)
Shan (North),Man Long
Shan (North),Man Mai
Shan (North),Man Pang (Loi)
Shan (North),Man Pu
Shan (North),Man Sat
Shan (North),Man Sum
Shan (North),Mant Nawng
Shan (North),Maw Hsway
Shan (North),Mong Wee
Shan (North),Mu Kawng
Shan (North),Nam Hsee Ree
Shan (North),Nam Tee
Shan (North),Nawng Hkam
Shan (North),Nawng Hkan
Shan (North),Pang Hkar (Loi)
Shan (North),Pang Hsay (Man Sat)
Shan (North),Pang Yoke (Upper)
Shan (North),Pat Mar Dein Hsar
Shan (North),Sei Hai
Shan (North),Sei Nay (Loi)
Shan (North),Tar Kun
Shan (North),Tun Huong (Kachin)
Shan (North),Yant Wu
Shan (North),Ah Nauk Kin
Shan (North),Ahr Ram
Shan (North),Hkay Hkin
Shan (North),Hpa Yar Gyi
Shan (North),Hu Hkin
Shan (North),Hu Man
Shan (North),Kawng Ka Law
Shan (North),Kayah
Shan (North),Kayah Lan
Shan (North),Kun Hei
Shan (North),Kyauk Hpyu
Shan (North),Kyauk Hpyu Lay
Shan (North),Li Lu
Shan (North),Long Tauk
Shan (North),Man Kan
Shan (North),Man Loi
Shan (North),Man Long
Shan (North),Man Nauk
Shan (North),Myo Thit
Shan (North),Nam Len
Shan (North),Nam Tway
Shan (North),Ngun Hseng
Shan (North),Ong Ma Sum
Shan (North),Pan Nin
Shan (North),Taung Kyaw
Shan (North),Taung Ma
Shan (North),Za Yang
Shan (North),Baw Twin
Shan (North),Chaung Hsar
Shan (North),Hin Poke
Shan (North),Hko Mo
Shan (North),Hpar Sum
Shan (North),Hsaik Hkawng
Shan (North),Hsan Pu
Shan (North),Hu Hsar
Shan (North),Kyu Hsawt
Shan (North),Loi Ngin Nam Hmyaw
Shan (North),Loi Pyay
Shan (North),Man Hsar Long
Shan (North),Man San
Shan (North),Mong Mu
Shan (North),Mong Tat
Shan (North),Mong Yin
Shan (North),Nam Taung Kone
Shan (North),Nar Hseng
Shan (North),Pang Chin
Shan (North),Pang Hsawt
Shan (North),Pang Long
Shan (North),Pang Yang
Shan (North),Wein Myint
Shan (North),Wein Nang
Shan (North),Nam Get
Shan (North),Nar Kawng
Shan (North),Ong Long
Shan (North),Wein Hki
Shan (North),Kay Hkum
Shan (North),Kone Sar
Shan (North),Nar Wee (Na Wi)
Shan (North),Pan Kan
Shan (North),Pang Hkar
Shan (North),Pang Yawng
Shan (North),Bin Ngin
Shan (North),Hnget Htei
Shan (North),Hpan Hka Yoet
Shan (North),Hpan Lin
Shan (North),Hpan Mawt
Shan (North),Hsa Na
Shan (North),Hsawng Kye
Shan (North),Hsee Hsaw
Shan (North),Hson Long
Shan (North),Kat Kein
Shan (North),Kawng Ka Ya
Shan (North),Kun Hnyet
Shan (North),Kun Keint
Shan (North),Kun Yoe
Shan (North),Loi Htu
Shan (North),Loi Len
Shan (North),Man Har
Shan (North),Man Hpant
Shan (North),Man Nawng
Shan (North),Mut Mway
Shan (North),Mut Pa Yee
Shan (North),Mut Sa Moet
Shan (North),Nar Hlan
Shan (North),Nar Hpan
Shan (North),Pa Lat Ka Tayt
Shan (North),Pa Toet
Shan (North),Sa Aut
Shan (North),Son Ya Man
Shan (North),Yawng Lawng
Shan (North),Yawng Mawt
Shan (North),Yawng Pa Lin
Shan (North),Yawng Tawng
Shan (North),Yawng Yoe
Shan (North),Zay Thit (Har Hkun)
Shan (North),Long Lat Sin
Shan (North),Nawng Hkit
Shan (North),Sa Lu
Shan (North),Wein Kawng
Shan (North),Ah Htet Kyu Inn
Shan (North),Ah Nauk Kyu Inn
Shan (North),Bant Bway
Shan (North),Bant Bway Kyin
Shan (North),Doe Pin
Shan (North),Hko Ong
Shan (North),Ho Hko (North)
Shan (North),Hsam Ma Hse
Shan (North),Hsi Hson
Shan (North),Inn Hpo
Shan (North),Kan Gyi
Shan (North),Kone Gyi
Shan (North),Kone Gyi Ywar Ma
Shan (North),Kone San
Shan (North),Kone Thar
Shan (North),Ku Lar Kwe
Shan (North),Kyauk Gyi
Shan (North),Kyein Ga Naing
Shan (North),Long Wei
Shan (North),Long Yone
Shan (North),Me Poke
Shan (North),Myet Chee Nu
Shan (North),Nawng Taw
Shan (North),Ngoke Ka Lay
Shan (North),Nyan Taw
Shan (North),Nyaung Tauk
Shan (North),Ong Ma Hkar
Shan (North),Pin Tee
Shan (North),Seik Hpu
Shan (North),Shwe Moke Htaw
Shan (North),Taung Shey
Shan (North),Tha Yet Kone
Shan (North),Than Bo
Shan (North),Thone Se
Shan (North),Yae Twin Gyi
Shan (North),Dein Aw
Shan (North),Kawng Huong
Shan (North),Man Maw
Shan (North),Nam Hpat 
Shan (North),Nar Lawt
Shan (North),Yawng Tin
Shan (North),Gat Maw
Shan (North),Nar Long
Shan (North),Nawng Mai
Shan (North),Pang Yang
Shan (North),Aum Long
Shan (North),Ba Yin
Shan (North),Ein Hseng
Shan (North),Hlei Pawng
Shan (North),Ho Kyet
Shan (North),Ho Nam (Man Mann Hseng)
Shan (North),Ho Nam Mar
Shan (North),Hpan Htu
Shan (North),Hsa Lar
Shan (North),Hsan Lu
Shan (North),Hson Hpoet
Shan (North),Hta Mon
Shan (North),Hu Ngeit
Shan (North),Huong Kut
Shan (North),Huong Put
Shan (North),Hway Waun
Shan (North),Ka Hsint
Shan (North),Ka Long
Shan (North),Kaing Tein
Shan (North),Kawng Par
Shan (North),Kawng Ta
Shan (North),Kone Hkar
Shan (North),Kun Ka
Shan (North),Kun Pei
